Date,Close,Stock
2020-12-01,152.639999,WMT
2020-12-02,150.520004,WMT
2020-12-03,149.300003,WMT
2020-12-04,148.910004,WMT
2020-12-07,148.110001,WMT
2020-12-08,149.449997,WMT
2020-12-09,148.270004,WMT
2020-12-10,147.03999299999998,WMT
2020-12-11,147.0,WMT
2020-12-14,145.649994,WMT
2020-12-15,145.580002,WMT
2020-12-16,145.429993,WMT
2020-12-17,146.100006,WMT
2020-12-18,145.949997,WMT
2020-12-21,145.970001,WMT
2020-12-22,144.199997,WMT
2020-12-23,143.220001,WMT
2020-12-24,143.5,WMT
2020-12-28,145.220001,WMT
2020-12-29,144.300003,WMT
2020-12-30,144.179993,WMT
